"mz","intensity","rt"
427.3442,209407,1131
427.3422,174093,751
427.3434,445989,1017
427.3631,52549,1020
427.3797,33664,1183
427.4738,85147,805
427.6309,21864,797
428.1325,11299,669
428.1718,11237,729
428.2407,141970,710
428.2608,850519,849
428.2911,110952,765
428.3033,10458,548
428.3104,871991,807
428.3354,10844,1063
428.3468,26099,1028
428.3476,37242,751
428.8746,312767,753
429.0474,11743,488
429.0522,40140,579
429.1196,735214,474
429.1176,20978,669
429.1559,26833,579
429.1918,76229,620
429.2076,1203521,631
429.2136,1580187,460
429.236,32729,701
429.2499,295050,552
429.251,324917,739
429.2726,47902,915
429.2863,128158,657
429.287,3495665,851
429.304,85242,1021
429.3015,1329616,726
429.3228,441948,997
429.3235,163658,1161
429.333,5418529,908
429.3402,33685,1123
429.3584,101119,1104
429.3696,208622,954
429.4532,193591,889
429.6092,19218,891
430.1237,125708,474
430.1529,61517,850
430.1701,68992,816
430.2113,95354,642
430.217,139201,457
430.2452,954649,445
430.2536,14852,548
430.2904,1147842,851
430.3257,21253,1000
430.3273,30591,899
430.336,812285,900
430.3722,22394,955
430.8714,198710,753
430.9746,14454,615
431.0986,383271,349
431.0987,857642,469
431.0989,21272,747
431.1252,15834,470
431.1351,12783,830
431.1413,270848,49
431.135,299168,439
431.1713,28587,653
431.2117,289323,713
431.209,33789,518
431.2292,1556378,969
431.2302,59996136,458
431.2293,238121,564
431.2447,1588449,690
431.2651,206557,552
431.2811,994100,790
431.2959,234304,888
431.2799,68870,661
431.2966,15548,1021
431.3163,584026,882
431.3168,97911,1027
431.3189,385544,928
431.3377,247884,636
431.3386,53061,858
431.3973,2475576,455
431.5467,158527,466
431.5535,689680,455
431.7043,133563,458
431.8601,247464,828
432.1022,143702,473
432.1019,31384,340
432.1375,54425,439
432.1788,42775,645
432.2155,33139,746
432.2249,65002,566
432.2328,343940,984
432.2324,20463467,465
432.2486,180040,690
432.2848,155433,790
432.3134,426797,1052
432.3032,11780,853
432.3203,212489,910
432.3416,39246,638
432.3987,243001,456
432.559,11148,470
432.8686,36247,754
433.1138,54211,353
433.1268,42943,611
433.167,286898,602
433.2026,12506,686
433.2349,2796657,458
433.2198,46527,933
433.2454,43398,278
433.2604,2659176,649
433.2608,154508,843
433.2821,360589,766
433.3243,132791,1050
433.3171,61542,801
433.3198,49061,283
433.3334,27964523,1019
433.3323,1639062,871
433.5011,1197678,998
433.6583,291290,1001
433.8572,492517,828
434.048,14281,1112
434.1615,185858,673
434.1639,55359,573
434.2375,151615,454
434.2637,527393,648
434.3012,50641,785
434.3364,14851920,993
434.5029,66732,1000
434.932,12159443,752
434.9801,12540,1003
435.0847,17449,829
435.0995,290628,757
435.1306,57633,389
435.1666,481714,516
435.1656,37729,654
435.1819,11782,623
435.2075,200026,639
435.2428,15755,885
435.2575,35599,757
435.2755,1052300,559
435.2757,832087,665
435.28,56564,990
435.2952,212455,718
435.3119,2759518,844
435.3127,148835,1059
435.3392,1637317,999
435.8541,284771,828
435.9343,1332037,750
436.1701,25324,517
436.2785,69458,571
436.2793,116758,661
436.2819,11547,773
436.3156,535706,850
436.3193,10257,851
436.3422,20630,1000
436.9289,9103142,753
436.9537,50142,1041
437.0973,176182,757
437.1319,22142,812
437.1584,115461,723
437.164,27344,625
437.1776,520680,745
437.1827,34018,521
437.2223,284919,672
437.24,124531,377
437.2762,2979533,432
437.2684,100406,976
437.2915,78864,698
437.2961,99902,1000
437.3269,102228,995
437.3279,40381,824
437.3641,59184,959
437.3643,148416,1049
437.4004,43706,1168
437.4366,50938,1022
437.8511,59975,829
437.9315,841425,757
438.2336,17598,863
438.2628,50097,931
438.2791,496812,439
438.3237,12552,796
438.3324,15995,996
438.3609,98972,1075
438.3953,440739,1117
438.9261,1264494,757
438.9512,48480,1028
438.9826,31241,772
439.0566,118709,636
439.1083,497255,593
439.1262,14863,769
439.1416,65913,1011
439.14,32517,484
439.1419,658287,728
439.1535,28622,606
439.1611,16305,350
439.1956,50675,419
439.2131,21743,597
439.2381,190378,818
439.2552,68103,324
439.2557,25519,644
439.2743,4162016,891
439.2702,54026,630
439.283,26289,447
439.284,28737,954
439.3439,450057,1022
439.3432,93428,810
439.3547,1471868,708
439.3603,163024,1069
439.3802,385286,1143
439.3846,369034,876
439.3947,75580,1116
439.4141,15496,1128
439.9291,99521,757
440.1116,102896,626
440.1456,14652,1012
440.2775,576762,894
440.3141,940236,961
440.328,11972,964
440.3392,38106,904
440.3388,11225,737
440.3471,51575,1039
440.3581,197700,710
440.3832,137694,1145
440.3751,165705,1053
440.3837,79387,880
440.8803,85127,601
440.9483,10711,1027
440.9806,72778,769
441.1198,1980049,565
441.1209,1432093,941
441.1612,87270,455
441.1926,3580164,567
441.2544,101928065,774
441.2538,151518,623
441.2758,79137,884
441.2865,165725,630
441.2908,27961,941
441.3163,78093,944
441.3225,1428956,859
441.3212,71395,659
441.3374,23884,1076
441.3578,190286,804
441.3587,457138,1038
441.4235,4355656,775
441.4466,31821,545
441.5803,1462576,775
441.7341,251475,753
442.1234,326036,576
442.1245,352804,941
442.1957,891082,584
442.2561,35228800,775
442.2934,35859,900
442.2934,15825,545
442.3271,1055464,879
442.362,89514,1054
442.3622,41570,804
442.4262,607479,775
442.5832,45859,728
442.8774,207458,615
442.8825,11261,1016
442.9624,67194,750
443.1276,35356,941
443.1354,235645,526
443.1721,53342,592
443.1989,2111778,678
443.224,125567,595
443.2297,24043,495
443.2538,10808768,776
443.2662,459841,609
443.2796,83951,567
443.302,4275025,885
443.3013,240665,685
443.3143,401529,972
443.318,36796,798
443.3389,1750471,1033
443.3353,169619,864
443.3497,4041396,1026
443.3489,10756,827
443.4714,102862,959
443.8807,16755,601
444.0035,10729,566
444.077,18764,992
444.1298,10762,545
444.139,20266,518
444.1877,17152,274
444.201,403354,678
444.2559,1208491,775
444.269,12140,632
444.3056,898138,894
444.3078,156493,925
444.3518,720571,1025
444.8745,151823,615
445.1667,591393,543
445.1871,29498,685
445.1908,71958,690
445.2088,290603,360
445.2091,48082,484
445.2446,2346168,531
445.283,19063,656
445.2965,3841364,669
445.3072,57400,959
445.3141,1625098,922
445.3324,671129,598
445.3342,40429,1044
445.3649,92495,912
445.878,12682,601
446.1699,126544,555
446.2128,14288,359
446.2403,32319,611
446.2479,928021,487
446.2997,759311,669
446.321,209154,922
446.3366,92070,608
446.3492,392126,939
446.8319,45659,708
446.8717,51788,601
446.9681,125931,678
447,130776,1030
447.0231,556575,735
447.0832,610993,832
447.0944,80743,321
447.1294,112780,370
447.1654,61546,551
447.1934,260699,592
447.2041,90972,672
447.2239,83248,367
447.2395,1648253,592
447.2505,28242,495
447.2776,23538,827
447.2974,1547103,978
447.3032,22097,670
447.3124,265965,806
447.3127,456094,920
447.3118,110912,713
447.3351,129955,1102
447.3477,718370,1037
447.4686,38696,990
447.6289,11111,990
448.0252,86312,735
448.0875,47793,834
448.1338,19192,383
448.1693,11945,551
448.1978,43741,625
448.2429,248846,588
448.3009,330696,978
448.3255,112522,923
448.3268,49747,842
448.3469,11554,1037
448.343,10996,1103
448.352,370221,1055
448.8295,35176,708
448.9334,86942,651
448.9965,389357,1031
449.0222,50879,813
449.0812,85818,834
449.1415,15720,586
449.1638,118944,1145
449.168,99505,931
449.2031,1434538,360
449.2184,57118,523
449.2544,54979,590
449.2605,56079,699
449.2576,199336,808
449.2749,107026,552
449.2956,733033,1021
449.2916,471952,726
449.313,780043,953
449.3126,52494,704
449.3277,3644889,854
449.3276,169900,654
449.3628,64172,1056
449.4981,68814,967
449.9221,98850,785
449.9999,10305,1031
450.0689,24585,831
450.0768,1455004,516
450.2073,112520,353
450.2612,31673,804
450.2946,94443,710
450.3151,97861,955
450.3313,1209756,854
450.3315,1803751,968
450.3594,574490,1050
450.9273,2334361,799
450.976,13145,1071
450.9832,19890,686
450.9936,292755,1031
451.0014,23565,746
451.0199,53230,814
451.0799,237481,491
451.1256,28824,369
451.1988,13506,568
451.2554,1695824,409
451.2705,33569,604
451.2743,137614,687
451.2915,271729,482
451.3071,781474,734
451.3298,7111612,304
451.3329,388594,972
451.3423,97181,856
451.3416,28897,1044
451.3438,54787,957
451.3558,11662,671
451.3805,737387,1080
451.5013,261217,284
451.6597,61684,284
451.816,21160,283
451.9198,474835,782
452.0775,52824,514
452.2588,133241,421
452.3108,136170,736
452.3323,2449594,295
452.3755,316794,1117
452.382,171741,1079
452.4116,314659,1145
452.5056,41089,284
452.9241,1481781,801
452.9907,85716,1031
452.9985,23105,746
453.1575,333970,785
453.1775,32094,388
453.1926,16096,603
453.211,274720,458
453.2087,22985,758
453.2284,34007,745
453.2649,10589,876
453.2712,223073,366
453.2894,17545224,939
453.2862,229536,651
453.3226,22468,887
453.3348,334757,289
453.333,46604,661
453.3384,4072299,998
453.357,36380,895
453.3606,285919,1077
453.3957,1333550,901
453.3958,323603,1132
453.4104,34298,1145
453.4616,172114,940
453.5673,42417,1097
453.6227,15990,939
453.9181,193547,785
454.1308,40046,604
454.1608,34827,785
454.2651,16491,725
454.293,3329615,938
454.3431,1026606,1006
454.3544,96277,779
454.3794,65741,1077
454.3946,351623,1081
454.3991,263211,917
454.9211,173282,801
455.1024,335464,50
455.1153,118711,483
455.1353,3020804,622
455.1367,69280,994
455.172,3261965,679
455.2307,12657,508
455.2337,483477,736
455.2655,10088,626
455.2687,9072084,822
455.2893,543010,929
455.3017,158286,665
455.3173,1887926,766
455.3387,1087046,899
455.3382,36224,703
455.3534,18085674,940
455.3594,229528,1084
455.374,425403,1071
455.3948,81730,1096
455.4026,11321,902
455.4415,164160,833
455.4683,14568,589
455.5266,581326,941
455.6027,39650,833
455.6853,88467,944
456.1122,12888,482
456.1372,24172,599
456.1388,954681,617
456.1752,586673,680
456.2725,1888046,823
456.2875,13511,926
456.3067,11559,929
456.3209,415816,766
456.3424,467022,895
456.3569,6708146,940
456.3771,33343,1059
456.5292,54281,943
456.9248,12268,990
457.1146,1063044,506
457.1186,15541,741
457.1415,81361,620
457.1766,84099,683
457.1866,11710,408
457.188,26831,515
457.2267,72190,1130
457.2488,282934,690
457.2456,34052,542
457.2652,74295,928
457.2772,914792,814
457.2824,126957,652
457.2877,26356,507
457.3179,8495790,947
457.3183,169978,722
457.3322,14233954,703
457.3333,222122,800
457.3533,117327,1068
457.3644,2716469,987
457.4909,817587,994
457.5046,240153,702
457.6515,210422,996
457.8088,10833,998
458.1175,17467,518
458.1196,218427,507
458.2301,18917,1130
458.2406,80024,502
458.2524,17566,698
458.2841,119892,799
458.3216,2134784,954
458.3219,12413,713
458.3365,3734017,703
458.3464,42250,986
458.3506,1054709,1008
458.3696,579343,1032
458.4944,57541,997
459.0696,4768847,576
459.0873,594431,1035
459.1311,31870,537
459.1721,24161,587
459.1868,11579,359
459.2249,540005,508
459.231,50672,717
459.2458,74841,268
459.242,22598,578
459.2606,12512743,547
459.2598,18939,1039
459.2713,19742,610
459.2905,4567949,1066
459.2955,29520,908
459.3112,496252,617
459.3101,158693,849
459.327,406692,957
459.3398,437798,703
459.3507,132319,1038
459.3685,357483,1021
459.3847,96041,870
459.4334,144562,531
459.4643,113054,1067
460.0728,752646,577
460.091,44956,1035
460.1673,97254,50
460.2053,13763,712
460.2281,52201,512
460.264,2598040,529
460.2949,1457375,1066
460.3086,57368,872
460.3152,65738,595
460.3293,54844,994
460.3444,40491,1084
460.3717,48382,1020
460.9338,26447,657
461.0152,13130,1062
461.054,67785,767
461.0682,212466,577
461.0853,127747,1035
461.1102,117970,486
461.1461,15417,453
461.2395,199665,393
461.2657,388979,532
461.2758,142750,590
461.2916,97399,739
461.2918,167241,888
461.2916,21284,463
461.2973,171621,1067
461.2906,14515,587
461.3125,31973,844
461.3283,155865,998
461.3287,217899,1117
461.3459,43579,891
461.3643,2207552,1076
461.3599,431423,898
462.108,143525,806
462.1403,18920,680
462.2442,12738,393
462.3227,83662,825
462.3435,144132,1015
462.3632,30976,902
462.3635,14562,824
462.3679,448461,1080
462.8369,19240,753
462.9638,71966,619
463.0125,162292,1063
463.0762,44540,692
463.0889,352444,370
463.1255,13288,477
463.1356,119733,680
463.1776,297412,565
463.2336,216780,530
463.2711,55192,649
463.2708,41408,788
463.2939,16154,885
463.2921,142804,624
463.31,109434,822
463.3114,1273325,1050
463.3283,471080,529
463.3265,167100,757
463.3437,282043,944
463.3762,41786,1097
464.0918,22158,364
464.0927,79579,556
464.1409,26858,680
464.1822,67816,576
464.2377,28270,522
464.3144,230712,1051
464.3234,1218448,832
464.8358,20068,753
465.0083,117316,1062
465.0967,223065,752
465.1695,17130,565
465.1892,26919,575
465.2086,248081,837
465.2147,25304,620
465.2538,14474,752
465.2646,34244,866
465.2853,11839,589
465.2876,57656,717
465.306,42199309,982
465.3071,201146,528
465.3234,775813,903
465.3512,30890,1183
465.3589,491408,998
465.3951,50456,1084
465.4793,1459435,1011
465.6399,350414,1010
465.7997,91783,1003
465.8215,374151,776
466.1028,193898,752
466.1699,10892,589
466.3085,16434035,1011
466.3116,95411,862
466.3259,47189,915
466.3453,42962,1053
466.3621,29223,1002
466.4265,55305,1175
466.4833,172868,1010
466.6439,67232,1003
467.0988,14849916,523
467.1722,113763,754
467.1724,21509,564
467.2092,125874,628
467.2334,43707,599
467.2721,266331,550
467.2862,602086,403
467.2915,29157,1085
467.2954,11195,1172
467.307,4545931,1013
467.318,273390,809
467.3252,210807,423
467.3217,131263,1029
467.3191,347937,1104
467.3383,455889,868
467.374,47752,830
467.3752,367453,1114
467.3757,386166,1009
467.3855,252215,915
467.4109,3098111,1127
467.4108,154344,918
467.4248,12885,952
467.4211,22426,1175
467.4364,43753,558
467.4288,37778,1058
467.4473,1953498,1006
467.5849,14377,1127
467.623,28137,1007
467.8183,912102,776
468.1023,3471006,524
468.1464,11995750,677
468.146,4114478,554
468.2904,45930,411
468.3073,380842,1010
468.3197,458300,681
468.3203,31954,566
468.3222,40990,1103
468.3417,22193,866
468.3452,169321,1065
468.3715,162726,1022
468.3781,35787,997
468.4139,859427,1123
468.4511,550067,1007
468.4836,164730,683
468.8214,57970,776
468.9708,128475,678
469.1051,365838,523
469.1367,51663,329
469.1493,5240988,676
469.1493,993980,578
469.1876,80241148,621
469.2275,34651,1136
469.2447,150732,548
469.2487,59424,583
469.2852,89651827,861
469.3131,32995,1010
469.3165,10205,694
469.3326,968006,767
469.3535,1905713,988
469.3632,3915853,621
469.3679,24954,1008
469.3899,289594,1098
469.3885,151883,854
469.4179,51554,1127
469.4541,52942,1035
469.4602,2858699,859
469.5245,1320172,620
469.6222,938499,861
469.6843,440518,623
469.7808,84824,860
469.8148,716235,775
470.1112,636364,960
470.1516,708464,683
470.1524,117706,567
470.1904,37554276,620
470.249,14001,547
470.2881,28267352,861
470.336,177280,763
470.3455,23337,1068
470.3589,421492,960
470.3647,688842,621
470.3856,255429,1041
470.393,27759,854
470.3934,28718,1097
470.4618,178852,860
470.5286,354486,625
470.6259,35607,860
470.6916,23919,610
470.8178,44789,775
470.9165,24588,1043
471.1155,114461,973
471.1302,1215815,592
471.1392,3659248,556
471.1672,67222,549
471.1937,6200428,620
471.2033,4930464,604
471.2402,103264,675
471.2601,103705,539
471.2615,55823,948
471.2656,2174444,727
471.2857,7306501,845
471.2959,85354,619
471.3062,393723,681
471.2989,37851,853
471.3338,10174536,985
471.3354,4756020,302
471.3326,341973,742
471.3482,2944751,776
471.3461,542151,966
471.35,181237,1075
471.3698,341118,1121
471.3802,235940,587
471.4606,83705,555
471.508,118797,1012
471.5104,56580,283
471.532,87052,587
471.5397,58104,588
471.629,36269,556
471.7005,40261,587
471.8124,252737,776
472.0326,17674,604
472.116,10791,973
472.134,302042,582
472.197,439764,620
472.2027,10141,871
472.2077,21499,614
472.2444,16912,675
472.2559,81716,472
472.2681,291213,737
472.2873,910853,859
472.3098,42174,556
472.3367,78294,749
472.3374,2279583,983
472.339,1049500,289
472.3521,845476,784
472.3528,124780,956
472.3731,47671,1122
472.3811,53460,587
472.5458,30295,587
472.883,177643,753
472.9124,43174,1029
473.1101,10861,389
473.1361,11190,642
473.1364,302182,555
473.1982,79127,660
473.2106,456490,589
473.2243,31403,408
473.2407,1385630,530
473.2639,16256,738
473.2757,1337386,590
473.2836,6514082,835
473.2897,10810,505
473.3137,14672,736
473.3087,23674,1074
473.3135,76613,948
473.3265,957713,723
473.3272,2438432,626
473.328,35621,499
473.3416,94296,286
473.3483,988550,987
473.3633,1782021,823
473.3633,2380978,978
473.3638,582208,694
473.4005,526489,1033
473.4598,64141,838
473.8102,22907,775
474.1396,29612,555
474.2012,18401,660
474.2119,31444,587
474.2429,171796,534
474.2794,129584,578
474.2871,1638563,836
474.3312,590039,628
474.3314,138801,724
474.3568,144605,990
474.3678,381572,825
474.3671,126157,695
474.3684,424685,979
474.38,10240,1088
474.4041,34039,1001
474.8774,14391,754
474.8799,598069,754
474.9111,12502,1029
475.1827,111791,294
475.177,5155287,548
475.1982,879246,576
475.2008,51109,390
475.2263,36333,641
475.2379,163174,719
475.2424,29870,609
475.2576,812210,429
475.2622,339413,732
475.2862,24718,1076
475.2702,10906,518
475.2917,44601,884
475.2922,60072,707
475.3069,907907,613
475.3075,28661,811
475.3291,3038160,1089
475.3284,104682,881
475.3278,31057,655
475.3429,487338,1056
475.3516,61073,565
475.3641,225207,943
475.3658,33932,846
475.3828,365860,1128
475.3792,63228,646
475.3785,22266,874
475.5037,28439,1091
476.1812,1197596,555
476.2006,148733,587
476.2664,75603,732
476.2592,114404,417
476.3106,74160,612
476.3322,610238,1088
476.3533,24469,1044
476.3782,34981,901
476.3875,44042,1127
476.877,460138,753
477.028,98917,1074
477.1409,53689,439
477.1543,27200,707
477.1833,152817,565
477.1773,15283,321
477.192,17400,565
477.2091,11038,960
477.2297,12071,628
477.2532,13233,726
477.256,12410,466
477.2719,50568,303
477.2821,10556,524
477.2886,131495,891
477.3074,37909,497
477.3077,286090,688
477.3266,2080031,1072
477.3224,22423,855
477.3402,701739,1061
477.3432,41770,810
477.3589,514987,1049
477.3595,67378,922
478.2929,15182,832
478.3102,61924,666
478.3297,540767,1074
478.3393,11359,864
478.3615,12304,1051
478.3909,176739,980
478.8744,72705,754
479.0248,47688,1074
479.0378,11813,478
479.073,17380,773
479.1747,70600,684
479.2097,383033,562
479.2294,10040,475
479.2714,30632,937
479.2869,33246,529
479.2841,5517529,903
479.3023,93841,674
479.3262,28361,283
479.3383,4803233,950
479.3396,418618,1115
479.3562,544033,1074
479.3748,90418,1041
479.394,30293,994
479.4115,45570,1143
479.4098,55436,1067
479.461,10050,903
480.2129,73542,616
480.2879,1218288,902
480.3421,1087938,994
480.3422,11052,1121
480.3611,113088,1077
480.9404,26216,664
480.9605,134294,1041
480.9828,71157,711
481.1149,25334,526
481.1347,30399,389
481.1576,106572,834
481.2031,432653,851
481.218,10429,616
481.266,127701,384
481.2762,501763,997
481.2821,10913,688
481.2996,2802856,898
481.3022,3117354,448
481.3019,79049,552
481.3003,149482,1182
481.3169,53004,731
481.3242,34476,1015
481.3368,19254,1137
481.3323,54021,794
481.3538,597354,1006
481.3659,27148,816
481.3921,68225,1030
481.3884,22832,884
481.3951,17593,1148
481.4097,48766,1049
481.4263,334494,1136
481.4255,59662,1030
481.4632,30951,1188
481.4773,12938,947
482.0934,222764,687
482.2061,113976,850
482.2788,137840,997
482.3036,878769,900
482.3058,517170,451
482.3025,30725,1184
482.3581,88137,1030
482.3851,22161,860
482.3861,21902,1049
482.4227,241319,1128
482.4303,62174,987
482.5945,37172,699
482.937,121005,671
482.936,35846,843
482.9575,482558,1027
482.9947,154125,594
483.0334,42981,537
483.098,15876,563
483.1158,13442,1142
483.1461,431907,625
483.1462,41314,899
483.1485,99956,442
483.1667,43288,584
483.1671,121287,708
483.1892,22400,420
483.2033,530998,585
483.2426,98013,1174
483.255,29650,641
483.2643,145154,827
483.2787,479308,860
483.2824,44362,345
483.2796,70292,1104
483.301,2532422,903
483.3087,39966,457
483.311,114917,1037
483.3124,14154,812
483.3325,157312,807
483.3316,135330,725
483.3369,63908,995
483.3662,36069,761
483.3694,381322,1021
483.3688,25731,752
483.3812,39907,671
483.4065,199244,1143
483.4044,125677,911
483.4136,25441,1121
483.9603,14299,1027
483.9903,56814,617
484.1491,78535,633
484.1723,16103,580
484.2068,69609,601
484.2812,11387,860
484.3038,382139,890
484.3141,12080,1038
484.3366,16688,727
484.3661,13368,888
484.3745,162929,1014
484.3924,32806,1065
484.4093,17495,1144
484.4006,79874,1067
484.4094,25905,911
484.4371,15658,1117
484.954,474972,1027
485.1009,16947,592
485.1459,770502,631
485.1821,30207175,566
485.1931,55144,663
485.2222,311476,749
485.2403,39850,507
485.2548,141811,705
485.2751,24445,1111
485.2797,90092935,785
485.2968,196739,855
485.3268,952366,739
485.3351,48338,382
485.3473,799123,1016
485.3477,1864246,773
485.3494,10834115,1042
485.3596,743169,566
485.3638,167009,852
485.3772,24852,973
485.3959,1321220,876
485.4577,3179299,785
485.5253,226159,574
485.5266,584925,1053
485.623,1092477,785
485.6871,24964,561
485.6932,193298,1054
485.783,123651,747
485.9577,11929,1027
486.1066,54038,955
486.1494,94325,637
486.1857,8494981,569
486.2595,33178,705
486.2826,31077043,785
486.3162,23120,754
486.3165,104635,901
486.3308,84053,710
486.3523,3270663,1043
486.3519,438037,780
486.3643,51223,560
486.3996,254482,872
486.4593,486823,785
486.5287,47843,1053
486.5313,17493,561
486.6267,68689,747
486.9512,174707,1035
487.1262,32610,545
487.1252,13221,631
487.1517,51115,598
487.1611,33415,857
487.1768,164075,684
487.1878,1173280,576
487.2197,56847,443
487.2556,2442207,516
487.2594,60443,607
487.2809,8374064,785
487.2915,1042019,609
487.306,2655232,299
487.3092,15683,803
487.3046,10626,618
487.3061,20103,524
487.3313,86153,867
487.3298,11779,1086
487.343,2282226,667
487.3431,261794,797
487.3557,968771,1052
487.3638,2506871,1022
487.3763,80139,756
487.4342,15016,490
487.4844,25722,301
487.977,194897,750
488.1216,14922,957
488.1198,21704,644
488.1611,12475,850
488.1911,21819,582
488.1808,23907,671
488.2237,306168,593
488.2587,635990,557
488.2829,1003089,785
488.2958,122777,602
488.3093,427234,286
488.3468,787622,668
488.3399,14301,988
488.3671,483916,1026
488.3788,18068,731
488.8869,13060,1017
488.9483,13047,1026
489.1047,12516,468
489.1932,1956232,670
489.1988,147851,394
489.2251,10793,592
489.2347,24367,401
489.2443,14691,851
489.2625,113548,559
489.275,640663,761
489.286,252759,759
489.3043,581537,286
489.3224,126279,945
489.3237,69085,653
489.3243,50192,830
489.3438,1500641,906
489.345,66425,631
489.3585,359073,826
489.3642,24562,1023
489.3985,459975,1143
489.974,436785,750
490.164,91138,610
490.2061,375668,674
490.2012,10245,404
490.2817,182986,781
490.2823,11281,882
490.3065,78357,287
490.3373,32584,813
490.3465,286826,888
490.3587,10109,1053
490.3624,111452,843
490.4027,57316,1143
490.8849,12184,1003
490.9098,41438,695
491.0324,23933,846
491.0447,14271,1101
491.12,172709,532
491.1208,14712,346
491.1723,95431,533
491.2075,10780,782
491.2084,3368982,621
491.2675,1176760,714
491.301,10661,625
491.3426,3203367,1092
491.3384,579927,598
491.342,31556,905
491.359,218149,851
491.3744,56079,812
491.3802,94012,644
491.4095,35787,1145
491.521,15090,1096
491.5529,33533,623
491.9716,343996,750
492.2116,1376265,621
492.2709,192644,714
492.3451,669903,1093
492.3415,48079,604
492.3544,9160781,961
492.3901,31529,623
492.5333,22691,963
492.9074,61134,694
493.0316,35126,846
493.0406,12159,1101
493.0885,13768,783
493.1359,23995,370
493.2145,178391,634
493.2076,35401,471
493.2448,17307,675
493.2415,10185,923
493.2661,20773,845
493.2782,10007,727
493.2947,59029,993
493.3018,19617,576
493.3189,11304,683
493.3397,263632,1038
493.3579,1928968,961
493.3633,137651,1093
493.3724,351898,1095
493.3901,54180,1110
493.4262,55820,1174
493.463,129928,1041
493.9679,54949,750
494.0102,25144,750
494.0645,2425425,803
494.2173,15969,623
494.2247,51661,455
494.3354,41042,284
494.3424,13116,1042
494.3606,111821,956
494.3759,66133,1096
494.4667,22498,1035
494.9102,28136,50
495.0677,228336,802
495.1831,25959,399
495.2009,154163,449
495.2817,1829747,422
495.2792,150465,875
495.3176,187951,474
495.3332,199848,853
495.3334,183327,972
495.3577,13502,1164
495.37,371010,1046
495.4048,34572,1121
495.4161,218299,1020
495.4424,434983,1098
496.0622,1483829,805
496.2852,187231,423
496.2827,40513,885
496.3759,10211,655
496.3736,21345,1045
496.4033,26902,1098
496.412,35257,1020
496.4385,54794,1145
496.4453,118492,1054
496.9356,25057,655
496.9654,63415,723
496.9733,221132,1058
497.0655,45868,806
497.1821,38019,664
497.2037,12131,420
497.2233,34592,600
497.2602,10991,324
497.2949,8819564,884
497.295,42643,1139
497.2977,120712,385
497.312,46400,743
497.316,18728664,949
497.3354,13867389,305
497.3504,34894,1018
497.3659,2607546,1066
497.3847,273399,1055
497.4064,45101,941
497.4221,83231,1145
497.4747,56336,908
497.4961,157055,951
497.5152,495003,291
497.5181,396551,283
497.6647,25341,950
497.6816,145760,287
497.8465,46780,291
497.9458,31175,807
498.0614,17433,807
498.1855,19694,667
498.2984,2386495,905
498.3193,3924311,949
498.3378,5721016,303
498.3682,706579,1067
498.3872,16085,1053
498.4169,104906,1097
498.5178,122552,287
498.6875,34681,291
498.931,12799078,683
498.9311,142315,880
498.9399,10820008,698
498.962,14416,1091
498.9695,230140,1057
499.0431,38898,485
499.1122,536943,683
499.141,299741,593
499.1614,2735928,802
499.1619,144442,620
499.1679,3177023,800
499.1975,12627,603
499.2341,537432,681
499.2552,87921,609
499.2605,478323,741
499.2962,6041464,832
499.279,98664,666
499.3126,978140,866
499.328,104226,867
499.3281,136524,781
499.3276,65287,653
499.3348,321621,998
499.3397,880285,287
499.3413,157039,800
499.3632,57275,820
499.3651,41743141,1068
499.4013,60700,902
499.4425,60464,688
499.4745,120180,838
499.5077,53219,800
499.5455,1325575,1069
499.6722,24051,800
499.7118,683210,1077
499.7825,119408,739
499.8765,176807,1077
499.9338,1450021,683
500.1154,69706,698
500.1439,56146,603
500.1652,600781,792
500.2349,1139934,948
500.2373,97493,682
500.2855,31010,702
500.2988,1898630,831
500.3155,154504,866
500.3431,44531,283
500.3314,45470,781
500.3681,11305305,1068
500.4155,23584,948
500.5147,18812,800
500.5492,426009,1077
500.7177,141415,1077
500.9284,467171,669
501.0449,21943,498
501.1412,70047,627
501.1661,72488,794
501.1781,108050,406
501.1775,17225,535
501.1782,26028,657
501.2042,11675,670
501.2355,15366,473
501.2381,265089,950
501.2718,6414775,625
501.2697,37096,1110
501.2965,328700,824
501.2882,62659,610
501.3079,313439,660
501.3227,12786,635
501.3246,139113,768
501.3381,173645,1127
501.3417,78398,623
501.3587,2575065,941
501.364,49227,1082
501.3718,1417516,1068
501.3951,1216652,867
501.3988,84535,1144
501.4524,317414,593
501.6205,82342,595
501.7796,353086,739
502.0014,35758,791
502.1803,23987,408
502.2356,55174,948
502.2744,3060210,609
502.278,17982,698
502.2915,10273,603
502.3183,33682,871
502.341,53357,1128
502.3628,599373,940
502.3738,248356,1077
502.3988,218165,869
503.1204,35036,524
503.1721,112370,596
503.2139,274239,375
503.2507,80615,447
503.2717,393806,286
503.2772,520763,596
503.3023,24267,478
503.3001,43368,267
503.3235,45495,766
503.325,198203,993
503.3381,792859,688
503.3387,320886,794
503.3397,49812,1083
503.3606,282251,942
503.3888,115243,1029
503.4146,620924,1146
503.7769,346431,739
504.12,14577,525
504.1298,109265,810
504.1753,11177,553
504.1793,181230,602
504.2754,11730,312
504.342,277384,704
504.3627,10043,939
504.3787,68479,1032
504.4184,142266,1146
504.8757,11928,1053
505.1155,81443,586
505.1517,454970,536
505.1879,32213105,586
505.2114,6078718,767
505.2656,116305,477
