"mz","intensity","rt"
207.1027,6828,342
207.1123,13986,271
207.1134,48638,314
207.1134,17155,290
207.1379,3212,61
207.1381,625423,451
207.1382,11030,548
207.1383,8706,380
207.1383,336959,418
207.1383,35087,281
207.1383,109301,291
207.1384,131638,330
207.1384,26800,358
207.1384,74354,374
207.1384,161616,139
207.1385,12379,231
207.1385,6869,348
207.1385,33436,269
207.1385,240963,312
207.1385,113972,405
207.1386,18075,394
207.1386,38045,117
207.1388,4264,476
207.1388,558884,516
207.149,3797,415
207.1652,3118,633
207.1855,45325,148
207.2229,22036,314
207.2964,17968,149
207.836,13761,48
207.9885,15132,38
208.0381,3820,207
208.059,75697,348
208.0592,4194,321
208.0594,61438,364
208.061,8747,58
208.0668,6916,250
208.1412,3785,281
208.1416,3160,358
208.1418,28486,517
208.9756,4621,187
209.0055,3013,174
209.0115,121968,38
209.0444,3721,59
209.0447,3901,160
209.0451,23493,95
209.0458,73495,131
209.059,5551,347
209.0667,468448,401
209.0668,758413,387
209.0669,22767,391
209.0673,33770,409
209.0674,119758,395
209.0789,51345,33
209.0814,15720,143
209.0815,48685,184
209.0848,5500,286
209.0851,31893,268
209.0856,234966,258
209.0899,13144,302
209.0936,8017,321
209.0938,6629,198
209.0939,30047,228
209.0945,12763,95
209.0946,20720,276
209.0948,4915,128
209.1174,14014,270
209.1177,7879,132
209.1177,95374,453
209.1178,64616,438
209.1179,2797,471
209.1179,9303,226
209.118,3983,324
209.118,3698,291
209.118,51584,361
209.1181,293906,160
209.1181,5506,446
209.1181,32203,337
209.1182,65821,384
209.1183,6193,459
209.1185,7399,405
209.119,5163,302
209.1198,4964,47
209.1258,5303,68
209.1534,246858,226
209.1539,4279,263
209.1539,1328521,456
209.1539,26357,313
209.154,48922,527
209.154,4289,213
209.1541,10458,358
209.1541,744744,329
209.1542,42594,400
209.1542,42542,391
209.1543,25477,274
209.1543,22044,339
209.1544,5728,280
209.1544,10984,290
209.1545,88698,140
209.1545,130771,269
209.1545,202629,486
209.1545,213196,375
209.1545,481608,412
209.1546,43668,240
209.1547,151845,351
209.1548,8869,424
209.1549,50849,430
209.1549,3118,28
209.1834,18383,387
209.2711,12117,413
209.2713,26004,451
209.2949,6574,386
209.3809,15814,452
209.3812,8688,323
210.0043,9115,41
210.0228,3801,202
210.0563,3296,134
210.0565,4732,116
210.0573,3465,47
210.0663,7073,395
210.0856,3506,183
210.1569,5889,241
210.1584,3569,272
211.0007,3491,46
211.0168,3225,620
211.025,4377,49
211.0607,12420,68
211.0611,5706,98
211.0761,16766,274
211.0945,21668,274
211.0974,8569,92
211.133,4283,208
211.133,4701,188
211.1331,6311,407
211.1331,28442,68
211.1331,5403,446
211.1332,12245,495
211.1332,13799,474
211.1333,6747,488
211.1333,3674,151
211.1334,17962,344
211.1334,17384,434
211.1335,33882,468
211.1335,33197,503
211.1335,41000,174
211.1335,7421,201
211.1335,8027,335
211.1336,24309,379
211.1336,8678,462
211.1336,18417,336
211.1337,43187,195
211.1337,39223,295
211.1337,27848,318
211.1337,100769,242
211.1337,29848,463
211.1338,111583,282
211.1338,52343,460
211.1338,3196,301
211.1338,145542,257
211.1339,264110,321
211.1339,69262,420
211.1339,14751,355
211.1339,12826,319
211.1339,7576,325
211.134,29214,332
211.134,15681,334
211.134,4484,314
211.134,14385,410
211.1341,87741,219
211.1341,3781,404
211.1341,7360,333
211.1341,11180,338
211.1342,7257,465
211.1343,13823,204
211.1345,24949,182
211.1345,185849,397
211.1346,3019,458
211.1609,3131,413
211.1703,48816,551
211.2058,4723,589
212.0561,11967,40
212.0844,102383,262
212.1369,23000,398
212.9376,5628,1
213.0098,5997,124
213.0098,4290,110
213.0253,4544,72
213.056,3192,169
213.1127,10615,53
213.1128,36935,106
213.1129,5167,82
213.113,14278,115
213.1132,4557,187
213.1133,3821,307
213.1133,29325,140
213.1272,3641,538
213.1486,9474,417
213.1488,2521,429
213.1488,4492,89
213.1488,3914,271
213.149,5414,255
213.149,6801,394
213.1491,12397,247
213.1492,358314,259
213.1492,2035,234
213.1492,19077,469
213.1493,8089,130
213.1493,4291,195
213.1497,3066,304
213.1848,148457,594
213.1851,235333,596
213.1851,2589,580
213.1852,4155,594
213.1853,9421,588
213.1853,5939,497
213.1855,4016,565
213.1855,11679,548
213.1856,31393,595
213.1857,792263,605
213.1859,509300,595
213.1859,37079,593
213.1859,2653,513
213.1861,361866,594
213.1862,229503,592
213.1868,3645,810
213.3037,5263,595
214.0482,26472,40
214.0885,3277,313
214.1444,18823,144
214.1446,250615,198
214.1891,5814,604
214.1892,33582,594
214.9341,4382,1
214.9808,3027,97
214.9868,5624,174
214.9875,20709,211
215.0109,3930,479
215.0131,4991,223
215.0354,3808,401
215.0669,37171,382
215.0674,8083,397
215.0683,3079,388
215.0859,10000,410
215.0914,4393,58
215.1281,5015,317
215.1281,12180,219
215.1283,5196,60
215.1283,104252,125
215.1284,4917,179
215.1285,53834,79
215.1285,26850,127
215.1285,175199,135
215.1286,77467,246
215.1286,127161,117
215.1288,31380,152
215.1289,12546,128
215.1289,19131,355
215.1389,5235,53
215.1643,5046,293
215.1644,14829,305
215.1648,13902,454
215.1648,5847,298
215.1648,11053,456
215.1649,3865,289
215.165,33076,312
215.165,29954,300
215.165,16531,459
215.1651,21215,302
215.1652,111371,442
215.1652,22431,451
215.1805,59952,512
215.4891,47282,39
215.9968,1840,181
216.0102,3200,341
216.0106,12518,320
216.0422,5525,185
216.0425,10691,228
216.0663,4318,191
216.0747,5556,423
216.1314,8409,130
216.1316,3172,235
216.1688,4359,441
216.9999,3553,566
217,0,382
217.0001,0,503
217.0001,0,227
217.0002,0,249
217.0002,0,356
217.0002,0,237
217.0003,0,607
217.0003,0,271
217.0003,0,370
217.0003,0,621
217.0003,0,434
217.0003,0,596
217.0003,0,628
217.0003,0,445
217.0003,0,282
217.0004,0,289
217.0004,0,326
217.0004,0,644
217.0004,0,390
217.0004,0,523
217.0004,0,41
217.0004,0,654
217.0004,0,317
217.0004,0,310
217.0005,0,148
217.0005,0,141
217.0005,0,68
217.0005,0,581
217.0005,0,176
217.0005,0,127
217.0005,0,115
217.0005,0,109
217.0008,0,197
217.0008,0,663
217.0008,0,685
217.001,4000,511
217.001,0,414
217.0011,3699,497
217.0012,74693,170
217.0013,0,491
217.0014,3176,544
217.0016,0,469
217.0019,9658,77
217.0019,3182,574
217.0019,9220,155
217.0021,201248,92
217.0021,7829,62
217.0021,12658,25
217.0023,34859,53
217.0024,3617,554
217.0025,56862,46
217.0026,7440,31
217.0026,14893,43
217.0026,5338,8
217.0027,81199,29
217.0027,23069,21
217.0029,5726,34
217.0029,0,13
217.0029,15176,51
217.0029,12064,22
217.0029,0,461
217.003,891394,940
217.003,18767,48
217.0031,22997,40
217.0031,39684,895
217.0031,0,950
217.0031,0,944
217.0032,0,961
217.0033,20267,122
217.0034,128262,136
217.0034,40118,827
217.0034,27735,921
217.0035,36912,1023
217.0036,7439,41
217.0069,13055,50
217.0143,5168,51
217.0347,36535,52
217.0458,3234,75
217.05,8219,264
217.0503,17523,156
217.0517,9684,300
217.0535,10501,204
217.054,28537,254
217.054,3882,277
217.0645,5138,188
217.0867,5508,415
217.1076,4743,36
217.1076,45344,79
217.1082,3648,27
217.1083,5397,51
217.1083,28032,93
217.1083,22133,70
217.1089,78085,62
217.1213,3180,91
217.1436,5733,222
217.1446,199410,204
217.1592,3331,445
217.4751,4538,52
217.9767,5542,194
217.9769,11678,174
218.0454,4202,117
218.0456,4198,134
218.0673,32363,85
218.082,18455,231
218.0933,20237,410
218.1125,4069,79
218.1314,3285,603
218.892,32240,67
218.9281,4354,130
218.959,6424,2
218.9968,20804,40
219.0654,8850,179
219.0659,6819,352
219.0686,6294,254
219.0689,4379,278
219.069,3386,296
219.0693,5996,68
219.0695,6139,51
219.1019,3925,310
219.1024,3743,134
219.1041,7605,374
219.105,3183,94
219.1059,3199,331
219.1225,15280,96
219.1391,176106,519
219.1394,173753,554
219.1745,9078,519
219.1756,3525,352
219.1761,6363,572
219.8515,7536,45
219.9773,4282,91
220.0072,51706,254
220.0278,15008,44
220.1416,4824,520
220.1461,32363,263
220.1461,943309,410
220.1462,9766,583
220.1462,8789,364
220.1463,24395,393
220.1464,3958,638
220.1464,179961,377
220.1465,9316,237
220.1465,5943,323
220.1468,27953,348
220.1469,4844,353
220.1701,3503,516
220.2672,21186,410
220.3801,3077,416
220.8872,4939,68
220.9066,3875,33
221.0105,5602,85
221.0106,3068,94
221.0109,14227,353
221.0117,77614,106
221.0119,113804,223
221.012,68995,202
221.0121,35465,89
221.0122,539041,320
221.0122,69442,531
221.0123,9438,402
221.0123,4718,588
221.0123,8688,546
221.0124,1334429,265
221.0124,31745,382
221.0125,5963,567
221.0125,3784,817
221.0127,3778,663
221.0128,87302,240
221.0133,1761213,291
221.0135,2745826,48
221.0139,1245381,272
221.0146,1571563,276
221.0241,27903,98
221.0244,18489,140
221.0244,3019,986
221.0246,10817,174
221.0247,64657,3
221.0451,65079,148
221.0816,38086,190
221.0816,55870,206
221.0843,127249,236
221.0852,11042,421
221.1175,16396,343
221.1179,13692,300
221.1181,8908,283
221.1183,6864,130
221.1186,4915,392
221.119,5363,371
221.1214,28532,378
221.1326,104688,51
221.1327,61890,296
221.133,12890,320
221.1331,115043,276
221.1335,42596,264
221.1539,28466,513
221.154,6453,507
221.1541,5040,448
221.1542,427960,495
221.1542,4516,562
221.1543,7947,429
221.1543,169600,523
221.1544,4662,501
221.1545,30755,572
221.1545,7932,546
221.1546,23670,582
221.1546,269535,587
221.1547,68716,483
221.1548,8965,407
221.1549,18519,305
221.1549,1171,578
221.155,129280,609
221.1906,48050,433
221.1913,39958,492
221.2452,54925,275
221.2453,33302,295
221.2454,48171,50
221.3519,8522,297
221.3521,11197,55
221.3523,11078,277
221.8499,6969,44
221.9866,4183,62
222.0172,5804,223
222.0174,10957,312
222.0196,10367,250
222.0279,4216,2
222.0529,21488,268
222.0536,3140,93
222.0754,3056,124
222.0763,14386,423
222.079,5189,67
222.0803,106009,86
222.0842,6062,205
222.1141,16291,147
222.1539,3761,405
222.1567,7949,522
222.158,13491,585
222.1584,41645,497
222.1943,6054,493
222.8683,10094,75
222.9831,4073,5
222.992,25061,38
223.0075,2616,249
223.0089,6290,312
223.0113,3206,223
223.0219,4195,3
223.0225,3149,97
223.0274,3381,750
223.0275,8649,635
223.0275,63940,330
223.0276,6206,658
223.0276,65154,405
223.0277,3937,453
223.0277,3491,481
223.0279,98248,832
223.0281,30177,887
223.0281,117042,428
223.0281,30692,726
223.0281,2356,808
223.0282,39928,780
223.0282,16834,900
223.0283,103062,865
223.0283,145579,854
223.0284,428873,817
223.0284,75357,681
223.0284,37428,876
223.0286,332947,801
223.0287,110487,844
223.0607,3717,62
223.0609,19792,118
223.0609,10508,185
223.0631,10656,85
223.0829,4319,233
223.0951,3180,45
223.0968,11966,410
223.1007,55657,355
223.133,12349,460
223.133,5021,315
223.1331,30354,311
223.1331,2888,102
223.1332,44079,329
223.1332,40244,308
223.1332,12179,281
223.1333,43534,139
223.1333,27005,292
223.1333,17001,322
223.1335,12226,299
223.1335,15979,391
223.1335,28926,231
223.1336,13562,207
223.1337,366935,340
223.1337,3999,275
223.1337,28410,289
223.1338,31299,240
223.1338,8119,358
223.1338,20086,252
223.1338,13827,87
223.1339,47610,296
223.1339,11214,436
223.134,218371,509
223.1341,4433,294
223.1341,11522,293
223.1341,44696,295
223.1342,83903,301
223.1343,322184,411
223.1345,5112,540
223.1696,3366,615
223.1698,3105,430
223.17,8676,607
223.1703,25900,499
223.1707,7598,442
223.1707,144082,546
223.2061,11490,455
223.2068,4129,468
223.207,33186,576
223.2538,6058,340
223.2543,4387,414
223.5621,8388,54
224.0038,13383,51
224.0196,5814,43
224.0211,20407,55
224.0285,3902,431
224.029,4635,781
224.0291,33974,801
224.0294,14675,817
224.0295,10590,855
224.03,5491,844
224.0387,51165,130
224.0753,4249,232
224.129,26223,146
224.1292,1786,810
224.1295,4100,111
224.1368,36446,340
224.1372,3049,407
224.138,3140,508
224.1408,4182,230
224.1731,7751,548
224.211,4539,584
225.0061,1612,650
225.008,11258,38
225.0253,7743,817
225.0254,16802,801
225.0394,19506,86
225.0397,4238,61
225.0402,5851,54
225.0406,10672,107
225.041,3562,75
225.0416,2433,124
225.0679,3755,57
225.0778,3133,138
225.0799,10831,80
225.0803,25321,93
225.1122,2443,281
225.1125,20923,178
225.1126,9048,118
225.1126,234391,196
225.1126,11489,261
225.1126,22600,218
225.1127,39452,153
225.1127,25812,162
225.1127,12676,211
225.1128,41487,51
225.1129,54398,140
225.113,4808,173
225.1131,34152,309
225.1131,38026,100
225.1131,68869,189
225.1485,3013,455
225.1491,9270,319
225.1491,9383,311
225.1492,10241,291
225.1492,23451,166
225.1492,57066,180
225.1493,3938,137
225.1493,13668,404
225.1493,6432,264
225.1493,25260,349
225.1493,3255,52
225.1494,3206,298
225.1495,14712,232
225.1495,13361,362
225.1495,13377,151
225.1495,115266,431
225.1495,14476,411
225.1496,2102,419
225.1496,2924,316
225.1496,56093,172
225.1497,15748,185
225.1498,47173,424
225.1848,10329,533
225.1857,3155273,594
225.2212,4807,604
225.2222,205137,624
225.3072,36776,590
225.4208,17096,590
225.4209,8395,601
226.037,5186,87
226.0635,21503,281
226.0987,12727,269
226.1162,4498,195
226.1524,5580,172
226.153,10471,431
226.1895,58816,596
226.2241,4235,628
226.9531,6506,96
226.9532,9529,137
226.954,28465,1
226.976,5790,479
227.0296,5457,161
227.0347,3888,198
227.0348,6233,325
227.035,10468,400
227.0354,13424,222
227.0476,13998,620
227.0542,6857,93
227.0914,12370,60
227.0916,4043,26
227.1075,10298,268
227.1281,16103,376
227.1282,17485,91
227.1282,13571,410
227.1283,27440,120
227.1283,8679,341
227.1283,4276,102
227.1284,39849,131
227.1284,9651,297
227.1285,41259,180
227.1285,31220,262
227.1285,171757,159
227.1285,2085,208
227.1286,5139,111
227.1287,3392,363
227.1295,3065,69
227.1296,4898,469
227.1646,44273,300
227.1647,14450,392
227.1652,15418,329
227.1652,30256,27
227.1653,179375,221
227.1655,53684,435
227.1659,294801,347
227.1663,558224,376
227.1993,0,639
227.2004,4819,641
227.2004,0,638
227.2004,20230,655
227.2007,3365,640
227.2008,0,623
227.2009,409291,644
227.2009,2602219,645
227.201,200644,598
227.2011,4870,566
227.2011,14923,666
227.2014,6039,611
227.2014,1443,809
227.2014,0,637
227.2014,10156,787
227.2015,14800,816
227.2015,1640159,635
227.2016,5223,638
227.2016,19971,464
227.2016,2352710,647
227.2016,15960,31
227.2017,10217,890
227.2017,469906,618
227.2017,6058,912
227.2018,4063,688
227.2018,8843,804
227.2019,38046,659
227.202,4798399,642
227.202,11620,831
227.2022,12012,630
227.2022,11507,867
227.2023,9749,876
227.2868,14643,376
227.3233,261445,643
227.4378,97690,644
228.0289,3106,94
228.0672,3586,209
228.1305,3423,162
228.1599,6475,93
228.1603,47449,261
228.1608,3585,184
228.1686,5482,214
228.1701,3405,28
228.204,18532,594
228.205,274342,642
228.9507,15975,1
228.9543,6500,138
228.955,4431,96
229.0027,10831,294
229.0139,3567,119
229.0344,31412,53
229.0504,7507,236
229.0868,15380,518
229.1062,13958,85
229.1073,7696,122
229.1074,7802,75
229.1079,11932,64
229.1225,57048,315
229.1437,24928,254
229.1437,21488,240
229.1438,5425,152
229.1441,4811,340
229.1441,3930,145
229.1442,12897,307
229.1442,7098,344
229.1442,7134,355
229.1442,67011,126
229.1443,409318,176
229.1444,2718,414
229.1444,4156,139
229.1444,112336,290
229.1444,205106,318
229.1444,143225,334
229.1445,36996,205
229.1446,33240,220
229.1446,45623,278
229.1456,31883,263
229.1514,25377,59
229.1576,3901,468
229.16,61576,538
229.1696,3623,507
229.1707,3193,559
229.1794,293107,376
229.1801,114561,491
229.1803,24096,498
229.1806,14699,503
229.1809,4322,349
229.1812,11544,360
229.2077,17779,640
229.9986,227167,42
230.0475,2932,78
230.0731,3250,280
230.0852,10377,107
230.1398,80738,159
230.1478,2922,321
230.1479,2035,182
230.1484,3053,254
230.1836,6498,377
230.5695,16267,71
230.5703,6469,48
230.9491,9927,1
230.9805,3011,114
230.9957,7247,41
230.9961,3044,81
231.0664,20729,228
231.0664,25875,389
231.0666,68812,376
231.067,8733,185
231.0697,6709,268
231.1022,14635,61
231.1025,5827,244
231.1054,15933,381
231.1232,104782,143
231.1232,20372,125
231.1233,75199,71
231.1234,20962,91
231.1234,113990,160
231.1236,19367,135
231.1237,6987,136
231.1237,263199,148
231.1238,48457,155
231.124,53747,139
231.124,22167,133
231.124,4116,109
231.124,13378,101
231.1253,6420,359
231.1284,22794,54
231.175,3014,583
231.2117,3779,504
231.2119,73462,619
231.9921,11350,43
232.0613,5475,176
232.0977,7101,155
232.9435,5794,187
232.9436,5089,209
232.975,10480,4
232.9752,2479,99
232.9764,27710,38
232.9878,11608,66
233.0122,175445,52
233.0485,8758,528
233.06,43442,551
233.0843,7010,268
233.0847,3143,54
233.085,14503,238
233.0851,6571,260
233.0853,13844,205
233.0854,13325,247
233.0854,3435,122
233.0855,25932,232
233.1171,6687,609
233.1178,32612,474
233.1182,22306,352
233.1183,7183,191
233.1184,3255,369
233.1196,9241,429
233.1209,349588,402
233.154,3504,535
233.1541,9806,384
233.1541,94396,482
233.1542,85177,464
233.1542,114441,522
233.1542,5007,308
233.1543,8678,472
233.1543,30769,469
233.1544,10927,359
233.1545,18104,531
233.1545,7626,402
233.1545,120535,499
233.1545,11892,526
233.1545,20727,425
233.1546,138732,541
233.1546,70455,511
233.1546,821134,569
233.1548,4749,128
233.1549,4132,528
233.1555,5375,589
233.1894,3834,526
233.191,26713,542
233.277,4025,574
234.0074,3961,39
234.0076,9420,143
234.0077,1531,181
234.0078,14385,165
234.0221,9735,165
234.0407,68447,73
234.0412,20198,48
234.0626,3208,55
234.0637,5235,551
234.0793,2946,98
234.0801,539197,116
234.113,3723,327
234.1246,32066,402
234.1498,15813,564
234.1498,114586,626
234.1566,3976,468
234.1571,11462,519
234.2047,7691,115
234.9565,3126,254
235.0032,36251,3
235.0038,8867,99
235.005,3300,140
235.0257,6522,236
235.0276,4924,273
235.0282,3146,258
235.029,4648,323
235.0383,127384,57
235.0609,16110,71
235.0618,11160,222
235.0632,4302,93
235.0649,6128,190
235.0756,9576,244
235.0881,15105,192
235.0966,3535,351
235.0973,57556,86
235.1007,9714,391
235.1187,11898,402
235.133,4483,423
235.133,9393,236
235.1331,8874,352
235.1333,7056,367
235.1334,12366,340
235.1334,4559,171
235.1335,10653,279
235.1336,25263,347
235.1337,29301,490
235.1337,7571,328
235.1339,80532,335
235.1339,77209,268
235.1339,89301,378
235.1339,2763,200
235.134,2540,222
235.1341,9972,393
235.1344,58651,343
235.1345,58550,354
235.1347,149509,405
235.1348,271576,416
235.1354,12150,453
235.1369,36742,435
235.1694,133837,511
235.17,57128,542
235.1701,3091,271
235.1701,23360,533
235.1702,43192,508
235.1703,16152,406
235.1703,16742,526
235.1705,1430854,504
235.1705,3400,619
235.1711,10306,584
235.2934,4825,504
236.0194,76102,57
236.0198,11270,37
236.02,68090,44
236.0329,4463,124
236.0467,4962,49
236.0563,14140,73
236.0711,3185,216
236.0926,48060,73
236.094,12177,52
236.0954,10820,113
236.0957,20094,139
236.0966,53564,241
236.1045,17176,324
236.1052,102063,348
236.1055,568732,377
236.1059,113988,263
236.1059,2481191,410
236.1112,5109,476
236.1297,8032,248
236.138,4747,360
236.1408,17023,379
236.141,43002,497
236.1417,4109,450
236.1423,8924,477
236.1739,88525,504
236.2285,11764,381
236.2293,66786,410
236.3451,31644,410
237.0002,4768,99
237.0003,9712,4
237.0058,3339,259
237.0075,18372,189
237.0078,18345,34
237.0252,3025,60
237.0402,14229,67
237.0413,2598,36
237.0754,970493,84
237.0755,105747,89
237.0761,70773,268
237.0766,181680,95
237.0766,77854,60
237.0768,22180,101
237.0769,3143,257
237.0788,165937,136
237.0892,3060,75
237.1127,61614,83
237.1129,5029,355
237.1129,6673,303
237.1132,11678,272
237.1132,6220,95
237.1134,3982,64
237.1152,3139,182
237.1158,29630,409
237.1158,19435,167
237.1159,82779,436
237.1486,66493,326
237.1486,3873,472
237.1489,6419,226
237.1489,3185,337
237.1489,11443,283
237.149,11994,250
237.1491,17017,519
237.1491,375236,310
237.1491,4956,365
237.1493,41927,321
237.1495,42944,316
237.1495,38806,401
237.1496,7900,317
237.1496,20461,312
237.1496,9997,319
237.1496,314672,315
237.1496,43792,318
237.1856,117505,598
237.1856,7743,429
237.1856,15728,572
237.1857,192621,586
237.1859,7669,470
237.1859,4949,326
237.1862,24076,446
237.2011,22064,83
237.2223,3939,611
237.2223,9091,561
237.2232,5306,509
238.0393,13887,46
238.0715,7054,52
238.0718,64349,71
238.072,26052,420
238.078,7889,101
238.0791,3241,268
238.0871,854606,177
238.1112,5462,381
238.1193,3256,441
238.1531,10066,317
238.2134,18164,171
238.328,5519,171
239.0116,10039,246
239.0227,12443,33
239.0233,8013,649
239.0269,33933,47
239.0348,4458,474
